index,Project ID,Contractor ID,Project County,Project City,Project ZIP,Climate Zone,Weather Station,Weather Station-Normalization,Project Completion Date,Customer Type,Size of Home,Volume of Home,Number of Units,Year Home Built,Total Project Cost ($),Contractor Incentive ($),Total Incentives ($),Amount Financed Through Program ($),Estimated Annual Electric Savings (kWh),Estimated Annual Gas Savings (MMBtu),Estimated First Year Energy Bill Savings ($),Baseline Electric (kWh),Baseline Gas (MMBtu),Reporting Electric (kWh),Reporting Gas (MMBtu),Evaluated Annual Electric Savings (kWh),Evaluated Annual Gas Savings (MMBtu),Central Hudson,Consolidated Edison,LIPA,National Grid,National Fuel Gas,NYSEG,Orange and Rockland,Rochester Gas and Electric,Location 1
1006,P00000655182,CY0000000014,Onondaga,Camillus,13031,5|A|Cold,725190,725190,02/26/2008,Assisted,2912.0,23296.0,1.0,1950.0,10750.0,500.0,5000.0,5750.0,,,756.56,7903.68,0.0,10840.2,0.0,-2936.52,0.0,False,False,False,True,False,False,False,False,"Camillus, NY 13031
(43.042358, -76.293014)"
1007,P00000655185,CY0000001501,Erie,Buffalo,14214,5|A|Cold,725280,725280,01/17/2008,Assisted,2250.0,18000.0,2.0,1920.0,6274.0,313.7,3137.0,0.0,,,697.3,7643.7,0.0,6118.31,0.0,1525.4,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14214
(42.941229, -78.837203)"
1008,P00000655187,CY0000000220,Onondaga,Tully,13159,5|A|Cold,725190,725190,02/29/2008,Assisted,2112.0,16896.0,1.0,1850.0,3140.0,157.0,1570.0,0.0,,,1167.72,10465.13,0.0,13495.63,0.0,-3030.5,0.0,False,False,False,True,False,False,False,False,"Tully, NY 13159
(42.806462, -76.12834)"
1009,P00000655192,CY0000001067,Erie,Buffalo,14221,5|A|Cold,725280,725280,01/11/2008,Market,1632.0,13056.0,1.0,1983.0,6600.0,330.0,660.0,0.0,,,503.04,4237.55,0.0,5181.68,0.0,-944.13,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1010,P00000655200,CY0000001033,Albany,Delmar,12054,5|A|Cold,725180,725180,01/29/2008,Market,4138.0,35067.0,1.0,1989.0,6115.0,0.0,611.5,0.0,,,325.06,0.0,105.02,0.0,84.88,0.0,20.14,False,False,False,True,False,False,False,False,"Delmar, NY 12054
(42.612026, -73.848428)"
1011,P00000655203,CY0000000391,Onondaga,Clay,13041,5|A|Cold,725190,725190,01/11/2008,Market,2152.0,17216.0,1.0,2001.0,5195.0,259.75,519.5,0.0,,,297.84,4350.07,89.61,5198.14,63.23,-848.08,26.38,False,False,False,True,False,False,False,False,"Clay, NY 13041
(43.181791, -76.189017)"
1012,P00000655209,CY0000000014,Onondaga,North Syracuse,13212,5|A|Cold,725190,725190,03/15/2008,Market,2904.0,23232.0,1.0,1953.0,4334.0,216.7,433.4,0.0,,,294.92,12105.87,137.49,12841.96,139.68,-736.09,-2.19,False,False,False,True,False,False,False,False,"North Syracuse, NY 13212
(43.126591, -76.132726)"
1013,P00000655210,CY0000000014,Onondaga,Liverpool,13090,5|A|Cold,725190,725190,02/16/2008,Market,1541.0,11558.0,1.0,1973.0,9250.0,462.5,925.0,0.0,,,795.25,4198.81,99.87,4111.76,60.69,87.05,39.18,False,False,False,True,False,False,False,False,"Liverpool, NY 13090
(43.149294, -76.221843)"
1014,P00000655216,CY0000001892,Erie,Buffalo,14201,5|A|Cold,725280,725280,02/12/2008,Market,2500.0,20000.0,1.0,1898.0,8000.0,400.0,800.0,0.0,,,904.71,10742.75,0.0,12231.78,0.0,-1489.02,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14201
(42.896348, -78.885088)"
1015,P00000655473,CY0000000014,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,02/29/2008,Market,1120.0,8960.0,1.0,1943.0,15000.0,500.0,0.0,15000.0,,,1792.48,10680.81,0.0,9942.74,0.0,738.06,0.0,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
1016,P00000655476,CY0000001981,Schenectady,Schenectady,12308,5|A|Cold,725180,725180,02/29/2008,Assisted,3357.0,27560.0,1.0,1906.0,10136.0,702.72,5000.0,0.0,,,1218.91,2117.13,175.64,2578.09,164.1,-460.96,11.54,False,False,False,True,False,False,False,False,"Schenectady, NY 12308
(42.819985, -73.919687)"
1017,P00000655480,CY0000001912,Monroe,Brockport,14420,5|A|Cold,725290,725290,01/09/2008,Market,1350.0,10350.0,1.0,1970.0,4995.0,249.75,499.5,0.0,,,279.54,1970.14,0.0,2002.67,0.0,-32.53,0.0,False,False,False,True,False,False,False,False,"Brockport, NY 14420
(43.21043, -77.933006)"
1018,P00000655485,CY0000000113,Onondaga,Syracuse,13211,5|A|Cold,725190,725190,01/11/2008,Assisted,1332.0,10656.0,1.0,1948.0,8200.0,640.0,4100.0,4100.0,,,1182.17,4220.26,0.0,6565.33,0.0,-2345.07,0.0,False,False,False,True,False,False,False,False,"Syracuse, NY 13211
(43.099131, -76.13172)"
1019,P00000655505,CY0000000675,Albany,Cohoes,12047,5|A|Cold,725180,725180,02/05/2008,Assisted,1920.0,15360.0,1.0,1970.0,7350.0,367.5,3675.0,0.0,,,754.81,5540.53,101.02,5466.43,62.46,74.09,38.57,False,False,False,True,False,False,False,False,"Cohoes, NY 12047
(42.778683, -73.719474)"
1020,P00000655523,CY0000000113,Onondaga,Syracuse,13212,5|A|Cold,725190,725190,01/10/2008,Assisted,1088.0,8704.0,1.0,1956.0,2980.0,149.0,1490.0,0.0,,,416.91,4617.26,87.94,5283.92,81.44,-666.66,6.5,False,False,False,True,False,False,False,False,"Syracuse, NY 13212
(43.126591, -76.132726)"
1021,P00000655525,CY0000000277,Onondaga,Liverpool,13088,5|A|Cold,725190,725190,03/07/2008,Market,972.0,7776.0,1.0,1950.0,6768.0,338.4,676.8,0.0,,,131.87,11444.04,0.0,7879.52,0.0,3564.52,0.0,False,False,False,True,False,False,False,False,"Liverpool, NY 13088
(43.108585, -76.18864)"
1022,P00000655526,CY0000000277,Onondaga,Liverpool,13090,5|A|Cold,725190,725190,03/04/2008,Market,4347.0,33129.0,1.0,1989.0,20000.0,500.0,0.0,20000.0,,,39.77,21039.33,186.8,19785.57,149.43,1253.76,37.37,False,False,False,True,False,False,False,False,"Liverpool, NY 13090
(43.149294, -76.221843)"
1023,P00000655679,CY0000002052,Monroe,Scottsville,14546,5|A|Cold,725290,725290,01/30/2008,Market,2000.0,16000.0,1.0,1959.0,6195.0,433.65,619.5,0.0,,,498.17,10422.98,0.0,8343.52,0.0,2079.47,0.0,False,False,False,True,False,False,False,False,"Scottsville, NY 14546
(43.029249, -77.779686)"
1024,P00000655682,CY0000002052,Onondaga,Syracuse,13219,5|A|Cold,725190,725190,01/10/2008,Market,2508.0,20064.0,1.0,1981.0,14450.0,789.0,1445.0,0.0,,,161.09,8911.08,61.48,8338.83,60.79,572.25,0.69,False,False,False,True,False,False,False,False,"Syracuse, NY 13219
(43.04093, -76.224174)"
1025,P00000655693,CY0000000266,Saint lawrence,South Colton,13687,6|A|Cold,726228,726228,01/26/2008,Market,2176.0,16320.0,1.0,1955.0,4000.0,200.0,400.0,0.0,,,525.65,7237.43,0.0,7134.38,0.0,103.05,0.0,False,False,False,True,False,False,False,False,"South Colton, NY 13687
(44.493701, -74.837946)"
1026,P00000655694,CY0000000266,Saint lawrence,Norwood,13668,6|A|Cold,726223,726223,02/06/2008,Assisted,1904.0,15232.0,1.0,1948.0,4000.0,200.0,2000.0,0.0,,,930.76,10545.41,0.0,14331.11,0.0,-3785.7,0.0,False,False,False,True,False,False,False,False,"Norwood, NY 13668
(44.751294, -74.988091)"
1027,P00000655698,CY0000000308,Oneida,New Hartford,13413,6|A|Cold,725196,725150,02/29/2008,Market,1010.0,8685.0,2.0,1953.0,3010.0,210.7,301.0,0.0,,,456.85,10460.38,101.49,10295.31,80.36,165.07,21.13,False,False,False,True,False,False,False,False,"New Hartford, NY 13413
(43.066343, -75.287002)"
1028,P00000655699,CY0000000113,Oswego,Mexico,13114,5|A|Cold,725146,725190,02/05/2008,Assisted,1288.0,10304.0,1.0,1972.0,4600.0,230.0,2300.0,0.0,,,584.87,5522.23,0.0,4085.13,0.0,1437.09,0.0,False,False,False,True,False,False,False,False,"Mexico, NY 13114
(43.466852, -76.240968)"
1029,P00000655702,CY0000000391,Onondaga,Camillus,13031,5|A|Cold,725190,725190,01/26/2008,Market,976.0,7808.0,1.0,1950.0,7272.0,363.6,0.0,7272.0,,,471.12,6108.39,100.22,5257.62,69.03,850.77,31.19,False,False,False,True,False,False,False,False,"Camillus, NY 13031
(43.042358, -76.293014)"
1030,P00000655703,CY0000001501,Erie,Buffalo,14213,5|A|Cold,725280,725280,03/25/2008,Market,2240.0,17920.0,2.0,1920.0,1753.0,87.65,175.3,0.0,,,467.27,4780.77,0.0,2685.52,0.0,2095.25,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14213
(42.917061, -78.89191)"
1031,P00000655707,CY0000000391,Onondaga,Camillus,13031,5|A|Cold,725190,725190,02/19/2008,Market,4403.0,39243.0,1.0,1800.0,6156.0,307.8,615.6,0.0,,,828.26,0.0,289.65,0.0,224.97,0.0,64.69,False,False,False,True,False,False,False,False,"Camillus, NY 13031
(43.042358, -76.293014)"
1032,P00000655708,CY0000000391,Onondaga,Syracuse,13214,5|A|Cold,725190,725190,02/16/2008,Market,2746.0,22968.0,1.0,1950.0,8586.0,429.3,858.6,0.0,,,440.26,16428.62,173.3,13403.5,159.51,3025.12,13.78,False,False,False,True,False,False,False,False,"Syracuse, NY 13214
(43.040484, -76.074122)"
1033,P00000655709,CY0000000675,Schoharie,Howes Cave,12092,6|A|Cold,726166,725145,01/22/2008,Market,1250.0,10000.0,1.0,1890.0,4242.0,212.1,424.2,0.0,,,53.32,5600.52,0.0,5708.2,0.0,-107.68,0.0,False,False,False,True,False,False,False,False,"Howes Cave, NY 12092
(42.699612, -74.374563)"
1034,P00000655714,CY0000000079,Oneida,New York Mills,13417,6|A|Cold,725196,743700,02/20/2008,Assisted,2096.0,16768.0,1.0,1930.0,10000.0,500.0,5000.0,0.0,,,1660.26,6716.82,202.95,6124.88,141.98,591.93,60.97,False,False,False,True,False,False,False,False,"New York Mills, NY 13417
(43.101349, -75.292939)"
1035,P00000655715,CY0000000004,Erie,East Amherst,14051,5|A|Cold,725280,725280,04/18/2008,Market,2260.0,18080.0,1.0,,3180.0,159.0,318.0,0.0,,,206.7,7910.97,0.0,9135.1,0.0,-1224.13,0.0,False,False,False,True,False,False,False,False,"East Amherst, NY 14051
(43.031514, -78.70261)"
1036,P00000655719,CY0000000131,Erie,Buffalo,14223,5|A|Cold,725280,725280,03/08/2008,Market,1430.0,11440.0,1.0,1951.0,6650.0,465.5,0.0,6650.0,,,635.18,4562.27,0.0,4910.27,0.0,-348.0,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14223
(42.973445, -78.845988)"
1037,P00000655726,CY0000001892,Erie,Buffalo,14223,5|A|Cold,725280,725280,05/30/2008,Market,1400.0,11200.0,1.0,1953.0,14287.6,500.0,1428.76,0.0,,,187.83,3284.51,0.0,3243.82,0.0,40.69,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14223
(42.973445, -78.845988)"
1038,P00000655728,CY0000001033,Rensselaer,Troy,12180,5|A|Cold,725180,725180,02/21/2008,Market,1334.0,10672.0,1.0,1955.0,13090.0,761.8,1309.0,0.0,,,755.93,3619.6,106.32,3005.95,34.81,613.65,71.51,False,False,False,True,False,False,False,False,"Troy, NY 12180
(42.736751, -73.637848)"
1039,P00000655732,CY0000001981,Rensselaer,Schodack Landing,12156,5|A|Cold,725180,725180,04/09/2008,Market,4014.0,30524.0,1.0,1992.0,10799.0,715.98,1079.9,0.0,,,1629.81,10143.98,0.0,9673.89,0.0,470.09,0.0,False,False,False,True,False,False,False,False,"Schodack Landing, NY 12156
(42.482324, -73.729844)"
1040,P00000655978,CY0000001001,Oneida,Rome,13440,6|A|Cold,725196,743700,06/13/2008,Market,3480.0,27840.0,1.0,2003.0,5825.0,291.25,0.0,5825.0,,,646.6,10043.71,76.35,9977.7,78.45,66.01,-2.1,False,False,False,True,False,False,False,False,"Rome, NY 13440
(43.214717, -75.454665)"
1041,P00000655981,CY0000000003,Erie,East Amherst,14051,5|A|Cold,725280,725280,01/16/2008,Market,1632.0,13056.0,1.0,1990.0,11669.0,733.38,1166.9,0.0,,,99.53,4658.34,0.0,4993.03,0.0,-334.69,0.0,False,False,False,True,False,False,False,False,"East Amherst, NY 14051
(43.031514, -78.70261)"
1042,P00000655991,CY0000000065,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,04/12/2008,Assisted,1872.0,14976.0,1.0,1940.0,5963.0,417.41,2981.5,0.0,,,493.39,7355.33,159.37,8778.72,116.36,-1423.39,43.01,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1043,P00000656003,CY0000001001,Oneida,New Hartford,13413,6|A|Cold,725196,725150,02/20/2008,Market,2736.0,21888.0,1.0,1940.0,4335.0,216.75,433.5,0.0,,,470.25,8226.98,95.25,8072.22,80.32,154.76,14.92,False,False,False,True,False,False,False,False,"New Hartford, NY 13413
(43.066343, -75.287002)"
1044,P00000656009,CY0000000003,Erie,Buffalo,14221,5|A|Cold,725280,725280,05/13/2008,Market,780.0,6240.0,1.0,1990.0,7235.0,0.0,723.5,0.0,,,39.74,7603.2,0.0,6151.01,0.0,1452.19,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1045,P00000656017,CY0000000065,Onondaga,Liverpool,13090,5|A|Cold,725190,725190,07/24/2008,Market,1532.0,12256.0,1.0,1985.0,8804.0,440.2,880.4,0.0,,,51.72,14326.83,0.0,16885.86,0.0,-2559.03,0.0,False,False,False,True,False,False,False,False,"Liverpool, NY 13090
(43.149294, -76.221843)"
1046,P00000656021,CY0000000079,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,04/11/2008,Assisted,2520.0,19320.0,1.0,1950.0,4750.0,237.5,2375.0,2375.0,,,768.22,8054.85,71.75,8168.45,59.02,-113.6,12.73,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1047,P00000656028,CY0000000313,Erie,Buffalo,14217,5|A|Cold,725280,725280,02/27/2008,Market,1984.0,15072.0,1.0,1925.0,5925.0,296.25,592.5,0.0,,,46.22,2382.07,0.0,1197.66,0.0,1184.41,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
1048,P00000656030,CY0000000391,Onondaga,Syracuse,13210,5|A|Cold,725190,725190,01/30/2008,Assisted,1596.0,12768.0,1.0,1940.0,7276.0,363.8,3638.0,0.0,,,802.46,9217.59,72.16,8774.99,52.2,442.59,19.96,False,False,False,True,False,False,False,False,"Syracuse, NY 13210
(43.034152, -76.126551)"
1049,P00000656036,CY0000000065,Oswego,Fulton,13069,5|A|Cold,725146,725190,05/31/2008,Market,1436.0,11488.0,1.0,1979.0,11345.0,500.0,1134.5,0.0,,,349.8,12064.38,0.0,14255.38,0.0,-2191.0,0.0,False,False,False,True,False,False,False,False,"Fulton, NY 13069
(43.324957, -76.390481)"
1050,P00000656039,CY0000000131,Erie,Buffalo,14228,5|A|Cold,725280,725280,02/16/2008,Market,1305.0,10440.0,1.0,1962.0,5100.0,357.0,510.0,0.0,,,335.08,5724.41,0.0,5972.73,0.0,-248.31,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14228
(43.03041, -78.793874)"
1051,P00000656044,CY0000001892,Erie,Tonawanda,14150,5|A|Cold,725287,725287,02/22/2008,Assisted,1400.0,11200.0,1.0,1900.0,6121.0,306.05,3060.5,0.0,,,442.43,4755.75,0.0,4968.51,0.0,-212.76,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1052,P00000656062,CY0000000003,Onondaga,Syracuse,13206,5|A|Cold,725190,725190,02/12/2008,Market,1560.0,12480.0,1.0,1920.0,15739.0,0.0,1573.9,0.0,,,834.95,4358.28,128.09,3722.68,121.26,635.61,6.83,False,False,False,True,False,False,False,False,"Syracuse, NY 13206
(43.071381, -76.107915)"
1053,P00000656064,CY0000000003,Erie,Buffalo,14221,5|A|Cold,725280,725280,04/18/2008,Market,2000.0,16000.0,1.0,1960.0,7056.0,493.92,705.6,0.0,,,52.97,8774.84,0.0,8404.79,0.0,370.05,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1054,P00000656067,CY0000000220,Onondaga,Syracuse,13203,5|A|Cold,725190,725190,04/15/2008,Assisted,1152.0,9216.0,1.0,1915.0,8570.0,503.5,4285.0,4285.0,,,761.5,11629.15,0.0,11224.24,0.0,404.91,0.0,False,False,False,True,False,False,False,False,"Syracuse, NY 13203
(43.060552, -76.135856)"
1055,P00000656072,CY0000000098,Erie,Buffalo,14218,5|A|Cold,725280,725280,01/29/2008,Market,1800.0,14400.0,1.0,1953.0,10732.0,0.0,1073.2,0.0,,,745.61,2234.93,0.0,3316.28,0.0,-1081.36,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14218
(42.818699, -78.818268)"
1056,P00000656077,CY0000001981,Schenectady,Schenectady,12307,5|A|Cold,725180,725180,03/04/2008,Assisted,2688.0,25536.0,1.0,1920.0,24795.25,900.0,10000.0,0.0,,,3064.26,6582.52,131.6,6035.0,103.11,547.51,28.49,False,False,False,True,False,False,False,False,"Schenectady, NY 12307
(42.804289, -73.935521)"
1057,P00000656264,CY0000001067,Niagara,North Tonawanda,14120,5|A|Cold,725287,725287,01/26/2008,Assisted,1870.0,14960.0,1.0,1921.0,9100.0,455.0,4550.0,0.0,,,1328.18,5445.25,0.0,4101.21,0.0,1344.05,0.0,False,False,False,True,False,False,False,False,"North Tonawanda, NY 14120
(43.05899, -78.852904)"
1058,P00000656274,CY0000000014,Onondaga,Syracuse,13210,5|A|Cold,725190,725190,03/07/2008,Assisted,1502.0,11736.0,1.0,1928.0,4800.0,240.0,2880.0,0.0,,,600.15,2170.6,112.81,2969.61,70.62,-799.0,42.19,False,False,False,True,False,False,False,False,"Syracuse, NY 13210
(43.034152, -76.126551)"
1059,P00000656277,CY0000000004,Erie,Buffalo,14221,5|A|Cold,725280,725280,04/19/2008,Market,2268.0,18144.0,1.0,1967.0,5495.0,274.75,549.5,0.0,,,1370.76,14775.08,0.0,17641.63,0.0,-2866.55,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1060,P00000656278,CY0000000675,Albany,Watervliet,12189,5|A|Cold,725180,725180,05/20/2008,Assisted,1957.0,15656.0,1.0,1950.0,10775.0,500.0,6000.0,0.0,,,1316.5,9929.71,0.0,12883.24,0.0,-2953.53,0.0,False,False,False,True,False,False,False,False,"Watervliet, NY 12189
(42.732068, -73.712974)"
1061,P00000656280,CY0000001501,Erie,Buffalo,14206,5|A|Cold,725280,725280,02/22/2008,Assisted,1452.0,11616.0,1.0,1900.0,6640.84,407.04,3241.01,0.0,,,686.84,8420.32,0.0,9641.42,0.0,-1221.1,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14206
(42.880862, -78.811012)"
1062,P00000656289,CY0000000065,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,06/11/2008,Market,960.0,7680.0,1.0,1908.0,3349.5,167.48,0.0,3349.5,,,272.86,4573.58,69.14,3019.14,71.58,1554.44,-2.44,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1063,P00000656297,CY0000000014,Onondaga,Syracuse,13215,5|A|Cold,725190,725190,03/11/2008,Assisted,2476.0,19808.0,1.0,1890.0,15062.0,500.0,6000.0,9062.0,,,1093.53,8759.56,0.0,7588.41,0.0,1171.14,0.0,False,False,False,True,False,False,False,False,"Syracuse, NY 13215
(42.987251, -76.220062)"
1064,P00000656300,CY0000000261,Albany,Delmar,12054,5|A|Cold,725180,725180,02/21/2008,Assisted,2170.0,17360.0,1.0,1955.0,9183.47,459.17,5510.08,0.0,,,1480.78,4459.42,0.0,4089.09,0.0,370.33,0.0,False,False,False,True,False,False,False,False,"Delmar, NY 12054
(42.612026, -73.848428)"
1065,P00000656302,CY0000000391,Onondaga,Syracuse,13215,5|A|Cold,725190,725190,02/13/2008,Market,1680.0,12840.0,1.0,1940.0,4217.0,210.85,421.7,0.0,,,453.17,13944.44,0.0,13975.08,0.0,-30.64,0.0,False,False,False,True,False,False,False,False,"Syracuse, NY 13215
(42.987251, -76.220062)"
1066,P00000656318,CY0000000014,Onondaga,Syracuse,13212,5|A|Cold,725190,725190,04/04/2008,Assisted,1280.0,9728.0,1.0,1943.0,6876.0,343.8,3438.0,3438.0,,,971.8,7697.08,71.35,8220.85,44.43,-523.76,26.92,False,False,False,True,False,False,False,False,"Syracuse, NY 13212
(43.126591, -76.132726)"
1067,P00000656323,CY0000000003,Oswego,Fulton,13069,5|A|Cold,725146,725190,03/07/2008,Market,3016.0,24128.0,1.0,1927.0,7360.0,515.2,0.0,7360.0,,,458.1,8384.26,0.0,9832.11,0.0,-1447.85,0.0,False,False,False,True,False,False,False,False,"Fulton, NY 13069
(43.324957, -76.390481)"
1068,P00000656330,CY0000000675,Albany,Albany,12209,5|A|Cold,725180,725180,03/07/2008,Market,1200.0,9600.0,1.0,1935.0,3428.0,171.4,342.8,0.0,,,243.16,2318.3,0.0,3399.15,0.0,-1080.85,0.0,False,False,False,True,False,False,False,False,"Albany, NY 12209
(42.641021, -73.788025)"
1069,P00000656343,CY0000000079,Onondaga,Baldwinsville,13027,5|A|Cold,725146,725190,04/02/2008,Assisted,1224.0,9792.0,1.0,1955.0,15000.0,800.0,5000.0,10000.0,,,1410.87,0.0,92.21,0.0,52.98,0.0,39.23,False,False,False,True,False,False,False,False,"Baldwinsville, NY 13027
(43.163267, -76.340674)"
1070,P00000656344,CY0000000014,Onondaga,Clay,13041,5|A|Cold,725190,725190,03/11/2008,Assisted,2040.0,16320.0,1.0,1969.0,6258.0,312.9,3754.8,0.0,,,747.68,20478.16,132.23,21104.33,102.01,-626.17,30.22,False,False,False,True,False,False,False,False,"Clay, NY 13041
(43.181791, -76.189017)"
1071,P00000656345,CY0000000014,Onondaga,Syracuse,13224,5|A|Cold,725190,725190,03/04/2008,Assisted,1426.0,8913.0,1.0,1945.0,9298.0,464.9,5578.8,2719.0,,,1037.76,4242.45,106.5,5667.38,53.54,-1424.93,52.96,False,False,False,True,False,False,False,False,"Syracuse, NY 13224
(43.041391, -76.102691)"
1072,P00000656347,CY0000001501,Erie,Tonawanda,14150,5|A|Cold,725287,725287,02/16/2008,Market,1176.0,9408.0,1.0,1952.0,15400.0,500.0,1540.0,0.0,,,993.73,7355.48,0.0,6704.8,0.0,650.68,0.0,False,False,False,True,False,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
1073,P00000656348,CY0000000065,Onondaga,Syracuse,13205,5|A|Cold,725190,725190,01/30/2008,Market,1636.0,13088.0,1.0,1954.0,7259.0,0.0,725.9,0.0,,,53.76,12100.15,114.5,11692.38,106.88,407.77,7.62,False,False,False,True,False,False,False,False,"Syracuse, NY 13205
(43.00819, -76.144124)"
1074,P00000656354,CY0000000308,Oneida,Utica,13502,6|A|Cold,725196,743700,06/20/2008,Assisted,3360.0,26320.0,1.0,1965.0,10000.0,500.0,4800.0,5200.0,,,778.83,6211.99,0.0,5802.89,0.0,409.1,0.0,False,False,False,True,False,False,False,False,"Utica, NY 13502
(43.125063, -75.202584)"
1075,P00000656544,CY0000001501,Erie,Buffalo,14221,5|A|Cold,725280,725280,04/30/2008,Market,2170.0,17360.0,1.0,1959.0,9700.0,485.0,970.0,0.0,,,622.57,5182.49,0.0,5130.68,0.0,51.8,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
1076,P00000656553,CY0000001001,Oneida,Clinton,13323,6|A|Cold,725196,725150,03/06/2008,Market,1904.0,15232.0,1.0,1925.0,10275.0,500.0,1027.5,0.0,,,255.96,9093.72,0.0,9659.51,0.0,-565.79,0.0,False,False,False,True,False,False,False,False,"Clinton, NY 13323
(43.049079, -75.380619)"
1077,P00000656567,CY0000001501,Erie,Buffalo,14215,5|A|Cold,725280,725280,04/15/2008,Assisted,1518.0,12144.0,1.0,1925.0,3100.0,155.0,1550.0,0.0,,,721.33,9145.43,0.0,6617.65,0.0,2527.79,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14215
(42.934202, -78.808435)"
1078,P00000656574,CY0000000131,Erie,Buffalo,14210,5|A|Cold,725280,725280,02/12/2008,Market,4600.0,36800.0,1.0,1911.0,3915.0,274.05,391.5,0.0,,,1091.15,3075.91,0.0,4016.25,0.0,-940.34,0.0,False,False,False,True,False,False,False,False,"Buffalo, NY 14210
(42.865037, -78.828258)"
1079,P00000656578,CY0000000391,Onondaga,Syracuse,13208,5|A|Cold,725190,725190,03/06/2008,Market,2396.0,19168.0,1.0,1920.0,12305.0,500.0,1230.5,0.0,,,1060.64,17062.04,0.0,11741.35,0.0,5320.69,0.0,False,False,False,True,False,False,False,False,"Syracuse, NY 13208
(43.075602, -76.14789)"
1080,P00000656581,CY0000000023,Livingston,Geneseo,14454,5|A|Cold,724988,725290,04/03/2008,Market,1376.0,11008.0,1.0,1956.0,5546.0,277.3,554.6,0.0,,,36.63,9375.75,0.0,10370.75,0.0,-995.01,0.0,False,False,False,True,False,False,False,False,"Geneseo, NY 14454
(42.794677, -77.76929)"
1081,P00000656586,CY0000001691,Onondaga,North Syracuse,13212,5|A|Cold,725190,725190,03/05/2008,Assisted,1472.0,12070.0,1.0,1930.0,15000.0,500.0,6000.0,9000.0,,,1697.3,7493.05,121.41,7955.74,73.84,-462.69,47.57,False,False,False,True,False,False,False,False,"North Syracuse, NY 13212
(43.126591, -76.132726)"
1082,P00000656599,CY0000000065,Jefferson,Sackets Harbor,13685,6|A|Cold,726227,726227,01/29/2008,Market,2025.0,16200.0,1.0,1917.0,13190.0,0.0,1319.0,0.0,,,370.76,5384.0,146.14,6330.5,126.01,-946.5,20.13,False,False,False,True,False,False,False,False,"Sackets Harbor, NY 13685
(43.936538, -76.100664)"
